Shanghai Jiao Tong University, Shanghai, P. R. China	Dept of Chemistry & Biochemistry, University of California San Diego, 9500 Gilman Drive, La Jolla, CA 92093-0359, USA	false
Shanghai Jiao Tong University, Shanghai, P. R. China	Purdue University	false
Shanghai Jiao Tong University, Shanghai, P. R. China	Shandong Univ, Sch Civil Engn, Jinan 250014, Peoples R China	false
North Carolina State University, Raleigh, NC	Dept. of Electr. & Comput. Eng., North Carolina State Univ., Raleigh, NC, USA	true
Louisiana State Univ, Dept Math, Baton Rouge, LA 70803 USA	Both authors were partially supported by LSU Faculty Summer Research Grants.	true
Nanyang Technol Univ, Wee Kim Wee Sch Commun & Informat, Singapore, Singapore	Institute of Artificial Intelligence, Zhejiang University, Hangzhou 310027, China	false
Key Laboratory of Complex Systems and Intelligence Science, Institute of Automation, Chinese Academy of Sciences, Beijing, China	Institute of Artificial Intelligence, Zhejiang University, Hangzhou 310027, China	false
Department of Electronics and Information Engineering, Huazhong University of Science and Technology, Wuhan, China	Chinese Acad Sci, Grad Univ, Beijing 100864, Peoples R China	false
Chinese Acad Sci, Grad Univ, Beijing 100864, Peoples R China	Beijing University of Technology, Beijing, China	false
Zhejiang Univ, Hangzhou 310027, Peoples R China	University of Electronic Science and Technology of China	false
Zhejiang University, China	Zhejiang Univ, Hangzhou 310027, Peoples R China	true
Ecole Natl Super Telecommun Bretagne, F-75013 Paris, France	Center for Imaging Science, Rochester Institute of Technology, Rochester, New York, 14623, USA	false
Ecole Natl Super Telecommun Bretagne, F-75634 Paris 13, France	Ecole Natl Super Telecommun Bretagne, F-75013 Paris, France	false
Southeast Univ, Coll Econ & Management, Nanjing, Peoples R China	Intel Labs Berkeley, Berkeley, CA, USA	false
Institute for Applied Information Processing and Communications, Graz University of Technology, Graz, Austria	Graz University of Technology, IAIK Inffeldgasse 16a 8010 Graz Austria	false
Sun Microsystems, Inc., Sunnyvale, CA	Department of Pathology, School of Medicine, Taipei Medical University, Taipei, Taiwan, ROC	false
Department of Computer Sciences, University of Wisconsin--Madison, 1210 W. Dayton St., Madison WI	Computer Sciences, UW-Madison, Madison, WI, 53706, dyer@cs.wisc.edu	true
Univ Haifa, Dept Comp Sci, IL-31905 Haifa, Israel	Technion—Israel Institute of Technology, Haifa, Israel	false
Technion—Israel Institute of Technology, Haifa, Israel	Computer Science Department, Israel Institute of Technology-Technion, Israel	false
Technion—Israel Institute of Technology, Haifa, Israel	Department of Computer Science, George Mason University, Fairfax, VA 22030-4444, USA	false
Swiss Fed Inst Technol, Distributed Comp Grp, Zurich, Switzerland	ETH Zurich Computer Engineering and Networks Laboratory (TIK) 8092 Zurich Switzerland	false
Dynamic Graphics Project, Computer Systems Research Institute, University of Toronto, Toronto, Ontario, Canada M5S 1A4	Computer Systems Research Institute, University of Toronto, Toronto, Ontario, Canada	true
TREL, Bristol BS1 4ND, Avon, England	Department of Computing and Electronic Systems, University of Essex, Colchester, UK	false
State Key Laboratory of Resources and Environment Information System, Institute of Geographical Sciences and Natural Resources Research, Beijing, China	Southeast University Department of Mathematics Nanjing 210096 China	false
Yale Univ, Program Computat Biol & Bioinformat, New Haven, CT 06520 USA	Yale Univ, Program Computat Biol & Bioinformat, New Haven, CT 06511 USA	false
RMIT University, Melbourne, Australia	RMIT University, Australia	false
University of North Carolina at Chapel Hill	Shanghai Univ Elect Power, Coll Elect Engn, Shanghai 200090, Peoples R China	false
Natl Univ Def Technol, Sch Comp, Beijing, Peoples R China	National Laboratory for Parallel and Distributed Processing, Changsha, P.R. China	false
university of central lancashire	Department of Pure Mathematics, The Open University, Walton Hall, Milton Keynes MK7 6AA, UK	false
Zhejiang University, Hangzhou, China	Asynchronous Systems Laboratory, Newcastle University, Newcastle, UK.	false
University of Washington	Ocean University of China, China	false
University of Helsinki, , Finland	Ocean University of China, China	false
Ocean University of China, China	Computers and Software School, Communication University of China, China and Animation School, Communication University of China, China	false
Ocean University of China, China	Arizona State Univ, Dept Elect Engn, Tempe, AZ 85287 USA	false
Ocean University of China, China	Department of Mathematics, University of Science and Technology of China, China	false
Ocean University of China, China	Department of Computer Science, University of Pittsburgh, 210 South Bouquet St. RM6508, Pittsburgh, PA 15213, USA	false
University of Illinois at Urbana-Champaign	Ocean University of China, China	false
University of Science and Technology of China	Ocean University of China, China	false
University of Western Ontario, London, Ontario, Canada	Ocean University of China, China	false
School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China	Ocean University of China, China	false
Ocean University of China, China	Department of Information Systems, City University of Hong Kong, Kowloon, Hong Kong	false
Ocean University of China, China	Harbin Inst Technol, Dept Ind Engn, Harbin, Peoples R China	false
Univ Illinois, Dept Comp Sci, Urbana, IL 61801 USA	Ocean University of China, China	false
Ocean University of China, China	Beijing Forestry Univ, Ctr Computat Biol, Beijing 100083, Peoples R China	false
Ocean University of China, China	Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland OH	false
The author is with the Peta-Scale Computing Research Center, Fujitsu Laboratories Ltd., Kawasaki-shi, 211--8588 Japan.,	School of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China	false
Univ Minnesota, Dept Elect & Comp Engn, Minneapolis, MN 55455 USA	Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN	true
Univ Calif Berkeley, Calif PATH Program, Richmond, CA 94704 USA	Microsoft Research Asia	false
Univ SW Louisiana, Ctr Adv Comp Studies, Lafayette, LA 70504 USA	Beijing Foreign Studies Univ, Beijing, Peoples R China	false
Univ SW Louisiana, Ctr Adv Comp Studies, Lafayette, LA 70504 USA	The Ohio State University	false
Univ SW Louisiana, Ctr Adv Comp Studies, Lafayette, LA 70504 USA	TMW Systems, 899 Presidential Drive, Ste 117, Richardson, TX 75081, USA	false
Univ. of Toronto, Toronto, Ont., Canada	National Aeronautics and Space Administration, Electronics Research Center575 Technology Square, Cambridge, Mass. 02139, U.S.A.	false
Rutgers Univ., New Brunswick, NJ, USA	Rutgers State Univ, Edward J Bloustein Sch Planning & Publ Policy, New Brunswick, NJ 08903 USA	true
Rensselaer Polytechnic Institute, Troy, USA NY 12180	Corresponding author.	false
University of Ontario Institute of Technology(University of Ontario,University of Ontario Institute of Technology),Oshawa,Canada	State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, and Department of Computer Science and Technology, Tsinghua University, Beijing, China	false
University of Ontario Institute of Technology(University of Ontario,University of Ontario Institute of Technology),Oshawa,Canada	Georgia State University, Atlanta, GA	false
National ICT Australia	IMAGEN group, National ICT Australia, Sydney, Australia	false
IMAGEN group, National ICT Australia, Sydney, Australia	Department of Mechanical Engineering, Columbia University New York, NY	false
Natl ICT, Canberra, ACT, Australia	IMAGEN group, National ICT Australia, Sydney, Australia	true
Qualcomm Inc., San Diego	Ocean Univ China, Informat Engn Ctr, Qingdao, Peoples R China	false
Ocean Univ China, Informat Engn Ctr, Qingdao, Peoples R China	National University of Defense Technology, Changsha	false
Ocean Univ China, Informat Engn Ctr, Qingdao, Peoples R China	Northwest Univ, Sch Informat & Technol, Xian, Peoples R China	false
Ocean Univ China, Informat Engn Ctr, Qingdao, Peoples R China	Columbia Univ, Dept Elect & Comp Engn, New York, NY 10027 USA	false
UNIV BRITISH COLUMBIA,FAC COMMERCE & BUSINESS ADM,VANCOUVER V6T 1Y8,BC,CANADA	Izak Benbasat is an associate professor in the Faculty of Commerce and Business Administration, University of British Columbia. He received his Ph.D. in Management Information Systems from the University of Minnesota in 1974. His research interests include the investigation of the human-computer interface and the behavioral factors influencing information systems use. He has published articles in these topics in the Communications of the ACM, IEEE Journal of Systems, Man, and Cybernetics and the Journal of Accounting Research, among others.	true
Univ Coll Swansea, Dept Comp Sci, Swansea SA2 8PP, W Glam, Wales	Department of Computer Science, University of Wales Swansea, Swansea, UK	false
zhejiang university	beijing institute of petrochemical technology	false
chinese academy of sciences	beijing institute of petrochemical technology	false
School and Hospital of Stomatology, Peking University, Beijing 100081, PR China	Microsoft Corporation|One Microsoft Way	false
Univ Washington, Dept Elect Engn, Seattle, WA 98195 USA	School and Hospital of Stomatology, Peking University, Beijing 100081, PR China	false
School and Hospital of Stomatology, Peking University, Beijing 100081, PR China	Facebook Inc., Palo Alto, CA, USA	false
School and Hospital of Stomatology, Peking University, Beijing 100081, PR China	Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong	false
Trend Micro	PetroChina, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China	false
PetroChina, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China	Logistics Engineering School, Shanghai Maritime University, 1550 Pudong Dadao, Shanghai 200135, PR China	false
PetroChina, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China	LGECO/INSA Strasbourg, 24 Boulevard de la Victoire, 67084 Strasbourg Cedex, France	false
School of Electronics Engineering and Computer Science, Peking University, China	PetroChina, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China	false
PetroChina, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China	Laboratory of Computational Physics, Institute of Applied Physics and Computational Mathematics, P.O. Box 8009-26, Beijing 100088, China	false
UNIV SAO PAULO,ESCOLA POLITECN,DEPT ENGENHARIA ELECTR,BR-05508900 SAO PAULO,BRAZIL	Departamento de Engenharia de Telecomunicações e Controle Escola Politécnica da Universidade de São Paulo no street 000 CEP: 05508 900 São Paulo, SP, Brazil	false
Univ Sao Paulo, Escola Politecn, Dept Engn Telecomunicacoes & Controle, Sao Paulo, Brazil	Departamento de Engenharia de Telecomunicações e Controle Escola Politécnica da Universidade de São Paulo no street 000 CEP: 05508 900 São Paulo, SP, Brazil	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Jilin Inst Chem Technol, Jilin, Jilin, Peoples R China	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Media Technology Lab, Division of Information Engineering, School of Electrical & Electronic Engineering, Nanyang Technological University, Singapore, Singapore 639798	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Microsoft(Microsoft Research Asia,Microsoft Corporation,Microsoft Research),Redmond,United States	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Karlsruhe Institute of Technology, Karlsruhe	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Microsoft Research Asia	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Beijing Inst Technol, Beijing Key Lab Intelligent Informat Technol, Sch Comp Sci, Beijing, Peoples R China	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Donghua Univ, Coll Informat Sci & Technol, Engn Res Ctr Digitized Text & Fash Technol, Minist Educ, Shanghai 201620, Peoples R China	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	School of Computer	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Biometric Research Center, The Hong Kong Polytechnic University, Kowloon, Hong Kong	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	School of Library, Archival and Information Studies, University of British Columbia, Vancouver, BC, Canada V6T 1Z1	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	Research Institute of Robotics, State Key Lab of Mechanical System and Vibration, Shanghai Jiao Tong University, No. 800 Dongchuan Road, Shanghai 200240, China	false
University of Southern Denmark The Maersk Mc-Kinney Moller Institute Campusvej 55 DK-5230 Odense M Denmark	State Key Laboratory of Information Security, Institute of Software, Chinese Academy of Sciences, Beijing, P.R. China 100190	false
New Jersey Inst Technol, Dept Elect & Comp Engn, Newark, NJ 07102 USA	CLEVELAND STATE UNIV, DEPT ELECT ENGN, CLEVELAND, OH 44115 USA	false
Minist Educ, Key Lab Colloid & Interface Chem, Jinan 250100, Peoples R China	College of Computer Science and Technology, Jilin University, China and Department of Information Science and Engineering, University of Trento, Italy	false
Singapore University of Technology and Design, Singapore	Singapore Univ Technol & Design, Singapore, Singapore	true
Swinburne University of Technology,Melbourne,Austrialia	Swinburne Univ Technol, Fac Informat & Commun Technol, Hawthorn, Vic 3122, Australia	true
University of Washington	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
University of Helsinki, , Finland	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Computers and Software School, Communication University of China, China and Animation School, Communication University of China, China	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Department of Mathematics, University of Science and Technology of China, China	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Department of Computer Science, University of Pittsburgh, 210 South Bouquet St. RM6508, Pittsburgh, PA 15213, USA	false
University of Illinois at Urbana-Champaign	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
University of Science and Technology of China	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
University of Western Ontario, London, Ontario, Canada	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Department of Information Systems, City University of Hong Kong, Kowloon, Hong Kong	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Harbin Inst Technol, Dept Ind Engn, Harbin, Peoples R China	false
Univ Illinois, Dept Comp Sci, Urbana, IL 61801 USA	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Beijing Forestry Univ, Ctr Computat Biol, Beijing 100083, Peoples R China	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland OH	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Ocean University of China, China	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	F.M. Kirby Center for Functional Brain Imaging, Kennedy Krieger Institute, Baltimore, MD 21205, USA	false
School of Computer Science and Engineering, Beihang University, Beijing 100191, China	Beihang University, Beijing, China	true
National Chi Nan University, Nantou, Taiwan	Department of Information Management, National Chi Nan University, 1, University Road, Puli, Nantou Hsien 545, Taiwan	false
New York University	Beijing Univ Posts & Telecommun, Wireless Theories & Technol Lab WT&T, Beijing 100876, Peoples R China	false
Wireless Theories and Technologies Lab, Beijing University of Posts and Telecommunications, Beijing, China	Beijing Univ Posts & Telecommun, Wireless Theories & Technol Lab WT&T, Beijing 100876, Peoples R China	true
Research, A gere Systems, Lucent Technologies, Microelectronics Division	Bell Labs, 600 Mountain Ave, Murray Hill, NJ	false
Le Quy Don Technical University, Hanoi, Vietnam	Data Science Research Group Faculty of Information Technology, Le Qui Don Technical University, Hanoi, Vietnam	true
Univ Warsaw, Inst Math, PL-02097 Warsaw, Poland	The University of Warsaw Institute of Mathematics Banacha 2 02-097 Warsaw Poland	true
University of Texas at Austin Department of Computer Science	Natl Univ Singapore, Singapore Inst Neurotechnol SINAPSE, Singapore 117548, Singapore	false
Univ Libre Bruxelles, Dept Comp Sci, B-1050 Brussels, Belgium	McGill University,	false
University of Pennsylvania, Philadelphia, PA, USA	General Robotics and Active Sensory Perception (GRASP) Laboratory, University of Pennsylvania, Philadelphia, PA, USA	true
University of Pennsylvania, Philadelphia, PA, USA	Univ Penn, GRASP Lab, Philadelphia, PA 19104 USA	true
University of Waterloo, Waterloo, ON, Canada	Department of Statistics and Actuarial Science,University of Waterloo,Waterloo,Canada	true
School of Computer Science, University of Central Florida, Orlando, FL, USA	Arizona State Univ, Dept Elect Engn, Tempe, AZ 85287 USA	false
School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China	School of Computer Science, University of Central Florida, Orlando, FL, USA	false
Shandong Univ Sci & Technol, Coll Mech & Elect Engn, Qingdao 266590, Peoples R China	Beijing Univ Posts & Telecommun, Wireless Theories & Technol Lab WT&T, Beijing 100876, Peoples R China	false
University Hospital Zurich, Zurich, Switzerland	Department of Psychiatry and Psychotherapy I, J. W. Goethe University, Heinrich-Hoffmann-Str. 10, D-60528 Frankfurt/Main, Germany	false
Rensselaer Polytechnic Institute, Troy, USA NY 12180	East China Normal University(East China Normal University),Shanghai,China	false
East China Normal University(East China Normal University),Shanghai,China	Corresponding author.	false
National Chung-Hsing Univ., Taichung, Taiwan	National Chung-Hsing FUniv., Taichung, Taiwan	true
University of California, Santa Cruz, Santa Cruz, CA, USA	Nanyang Technological University, Singapore	false
University of California, Santa Cruz, Santa Cruz, CA, USA	Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China	false
University of California, Santa Cruz, Santa Cruz, CA, USA	Amazon AI, Seattle, WA 98108 USA	false
University of California, Santa Cruz, Santa Cruz, CA, USA	Machine Learning Department, Carnegie Mellon University	false
University of California, Santa Cruz, Santa Cruz, CA, USA	Department of Mathematics and Computer Science, Istanbul Bilgi Universitesi, Istanbul, 80310, Turkey (e-mail: zhang@bilgi.edu.tr) TR	false
University of Cambridge, Cambridge, UK	UNIV EDINBURGH, DEPT COMP SCI, EDINBURGH EH9 3JZ, MIDLOTHIAN, SCOTLAND	false
University of Cambridge, Cambridge, UK	The Computer Laboratory, University of Cambridge, Cambridge, UK	false
University of Cambridge, UK	University of Cambridge, Cambridge, UK	true
Penn State Univ, Coll Informat Sci & Technol, University Pk, PA 16802 USA	Clemson Univ, Sch Comp, Clemson, SC 29634 USA	false
National Taiwan University, Department of Computer Science and Information Engineering, Taipei, Taiwan and Academia Sinica, Institute of Information Science, Nankang, 115, Taipei, Taiwan	Analog Devices, Edinburgh, United Kingdom	false
North Carolina State University, Raleigh, NC, USA	Dept. of Electr. & Comput. Eng., North Carolina State Univ., Raleigh, NC, USA	true
Universität zu Köln Germany	Max-Planck-Institut für Informatik Saarbrücken	false
School of Electronic and Information Engineering, Soochow UniversitySuzhou215006China	Department of Physical Education, Tsinghua University, Beijing, China	false
S Cent Univ Nationalities, Coll Comp Sci, Wuhan 430074, Peoples R China	Corresponding author.	false
Xidian University, China	Xiamen University Library, Xiamen, Fujian, China	false
Xiamen University Library, Xiamen, Fujian, China	Univ Oklahoma, Sch Elect & Comp Engn, Tulsa, OK 74135 USA	false
Peking University State Key Laboratory on Advanced Optical Communication Systems and Networks, School of Electronics Engineering and Computer Science 100871 Beijing China	Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ 07030, USA	false
University of Toronto, Toronto, Ontario M5S 1A4	UNIV TORONTO,COMP SYST RES GRP,STRUCT SOUND SYNTH PROJECT,TORONTO M5S 1A4,ONTARIO,CANADA	false
University of Toronto, Toronto, Ontario M5S 1A4	Buxton Design	false
User Interface Research at Alias, Wavefront and department of computer science at the University of Toronto	University of Toronto, Toronto, Ontario M5S 1A4	false
University of Toronto, Toronto, Ontario M5S 1A4	Alias|wavefront, 210 King Street East, Toronto, Ontario, Canada M5A 1J7	false
KATHOLIEKE UNIV LEUVEN, DEPT ELECT ENGN, ESAT, M12, KARDINAAL MERCIERLAAN 94, B-3001 HEVERLEE, BELGIUM	ESAT-MI2, Department of Electrical Engineering, Katholieke Universiteit Leuven, De Croylaan 52B, B-3030 Heverlee, Belgium	false
Stanford University	Intel Corp., Chandler, AZ, USA	false
Univ Technol Troyes, CNRS, UMR 6279, ICD, Troyes, France	ICD/ERA, FRE CNRS 2848, Université de Technologie de Troyes, Troyes Cedex, France 10010	false
university of texas at dallas	Quality of Life Technology Laboratory, University of Texas, Dallas, Richardson, TX, USA	true
Sichuan Continuing Education College of Medical Sciences, China	Sichuan Continuing Education College of Medical Sciences	false
Sichuan Continuing Education College of Medical Sciences, China	Qualcomm Inc, San Diego, CA 92121 USA	false
Sichuan Continuing Education College of Medical Sciences, China	ECE Dept . , Cornell University Legend Silicon Corp.	false
Tokyo Inst Technol, Tokyo, Japan	Shanghai Entry-Exit Inspection and Quarantine Bureau, China	false
Shanghai Entry-Exit Inspection and Quarantine Bureau, China	Chinese Academy of Sciences, China	false
Tsinghua University, Beijing, China	Shanghai Entry-Exit Inspection and Quarantine Bureau, China	false
Washington Univ, Dept Comp Sci & Engn, St Louis, MO 63130 USA	Shanghai Entry-Exit Inspection and Quarantine Bureau, China	false
Shanghai Entry-Exit Inspection and Quarantine Bureau, China	Institute of Automation, Chinese Academy of Sciences, Beijing, China 100190	false
Shanghai Entry-Exit Inspection and Quarantine Bureau, China	Aff1, New York, USA 10038	false
Texas A&M Univ, Dept ECE, College Stn, TX 77843 USA	Shanghai Entry-Exit Inspection and Quarantine Bureau, China	false
State Key Laboratory of ISN, Xidian University, Xi'an, China	Shanghai Entry-Exit Inspection and Quarantine Bureau, China	false
Shanghai Entry-Exit Inspection and Quarantine Bureau, China	Graduate University of Chinese Academy of Sciences, Beijing, China	false
University of Minnesota, Twin Cities	Shanghai Entry-Exit Inspection and Quarantine Bureau, China	false
Simon Fraser Univ, Sch Engn Sci, Burnaby, BC V5A 1S6, Canada	Faculty of Applied Science, Simon Fraser University, Canada	true
University at Buffalo, Buffalo, NY	Department of Computer Science and Engineering|State University of New York at Buffalo	true
School of Computer Science and Engineering, Beihang University, Beijing, P. R. China	Dept . of Computing|University of Central Lancashire	false
Shanghai Jiao Tong Univ, Sch Elect Informat & Elect Engn, Shanghai 200240, Peoples R China	School of Computer Science and Engineering, Beihang University, Beijing, P. R. China	false
School of Computer Science and Engineering, Beihang University, Beijing, P. R. China	Hunan Univ, Sch Management, Changsha 410082, Hunan, Peoples R China	false
Hubei Inst Nationalities, Dept Math, Enshi 445000, Hubei, Peoples R China	Department of Mathematics, Hubei Institute for Nationalities, Enshi, Hubei Province 445000, PR China	false
Hubei Inst Nationalities, Dept Math, Enshi 445000, Hubei, Peoples R China	Department of Mathematics, Hubei University for Nationalities, Enshi, Hubei Province 445000, China	true
Department of Computer Science, Dartmouth College, Hanover, NH	Dartmouth College	false
Univ Louisville, Louisville, KY 40292 USA	Network Research Center of Tsinghua University, P.R China	false
Univ Lousiville, Speed Sch Engn, Dept Comp Engn & Comp Sci, Louisville, KY 40292 USA	Network Research Center of Tsinghua University, P.R China	false
Tsinghua University School of Software Beijing 100084 P.R. China	Network Research Center of Tsinghua University, P.R China	true
New York Institute of Technology	Central Michigan University	false
Wuhan Univ, State Key Lab Software Engn, Wuhan 430072, Peoples R China	Central Michigan University	false
Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China	Central Michigan University	false
Central Michigan University	Cent Michigan Univ, Dept Comp Sci, Mt Pleasant, MI 48859 USA	false
Corresponding author. Tel.: +44 0 115 8232517.	Central Michigan University	false
University of Utah	Univ Utah, SCI Inst, Salt Lake City, UT 84112 USA	false
Washington University in St. Louis, St. Louis, MO, and Willow Garage, Menlo Park, CA, USA	Washington Univ, Dept Comp Sci & Engn, 1 Brookings Dr, St Louis, MO 63130 USA	false
Philips Semicond., Zurich, Switzerland	IMAG LAB GRENOBLE,LSR,GRENOBLE,FRANCE	false
Univ Illinois, Dept Comp Sci, Urbana, IL 61801 USA	Hangzhou Dianzi University, China	false
University of Helsinki, , Finland	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	Computers and Software School, Communication University of China, China and Animation School, Communication University of China, China	false
Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	Arizona State Univ, Dept Elect Engn, Tempe, AZ 85287 USA	false
Department of Mathematics, University of Science and Technology of China, China	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	Department of Computer Science, University of Pittsburgh, 210 South Bouquet St. RM6508, Pittsburgh, PA 15213, USA	false
University of Washington	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
University of Illinois at Urbana-Champaign	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
University of Science and Technology of China	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
University of Western Ontario, London, Ontario, Canada	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Department of Information Systems, City University of Hong Kong, Kowloon, Hong Kong	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Harbin Inst Technol, Dept Ind Engn, Harbin, Peoples R China	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Univ Illinois, Dept Comp Sci, Urbana, IL 61801 USA	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	Beijing Forestry Univ, Ctr Computat Biol, Beijing 100083, Peoples R China	false
Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland OH	false
Ocean University of China, China	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
F.M. Kirby Center for Functional Brain Imaging, Kennedy Krieger Institute, Baltimore, MD 21205, USA	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
School of Computer Science, University of Central Florida, Orlando, FL, USA	Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA	false
Univ Alabama, Dept Comp Sci, Tuscaloosa, AL 35487 USA	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Nanjing Univ Aeronaut & Astronaut, Dept Comp Sci & Engn, Nanjing 210016, Peoples R China	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Univ Louisville, Dept Elect & Comp Engn, Louisville, KY 40292 USA	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Univ Calif San Diego, La Jolla, CA 92093 USA	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
College of Mathematics and Information Science, Qujing Normal University, Qujing 655011, PR China	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Univ Ulster, Fac Engn, Sch Comp & Math, Shore Rd, Jordanstown BT37 0QB, Newtownabbey, North Ireland	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Qingdao Univ Sci & Technol, Coll Automat & Elect Engn, Qingdao 266042, Shandong, Peoples R China	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Shanghai Electric Power Industry School, 665 Jianchuan Road, Minhang, Shanghai, 200240, China	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
University of Connecticut, Storrs	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Chinese Acad Sci, State Key Lab Remote Sensing Sci, Inst Remote Sensing Applicat, Beijing 100101, Peoples R China	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	Arizona State University, Tempe	false
Department of Optoelectronics Engineering, Chongqing University of Posts and Telecommunications, 400065, China.	Center for Evolutionary Medicine and Informatics, The Biodesign Institute, ASU, Tempe, AZ, USA	false
